Id,Outcome Type
24481,Adoption
24482,Transfer
24483,Transfer
24484,Transfer
24485,Return to Owner
24486,Adoption
24487,Return to Owner
24488,Transfer
24489,Transfer
24490,Transfer
24491,Adoption
24492,Return to Owner
24493,Return to Owner
24494,Adoption
24495,Adoption
24496,Adoption
24497,Adoption
24498,Adoption
24499,Adoption
24500,Adoption
24501,Adoption
24502,Transfer
24503,Transfer
24504,Return to Owner
24505,Adoption
24506,Adoption
24507,Adoption
24508,Adoption
24509,Adoption
24510,Adoption
24511,Adoption
24512,Adoption
24513,Adoption
24514,Adoption
24515,Transfer
24516,Adoption
24517,Adoption
24518,Adoption
24519,Adoption
24520,Adoption
24521,Adoption
24522,Return to Owner
24523,Adoption
24524,Adoption
24525,Transfer
24526,Adoption
24527,Adoption
24528,Adoption
24529,Adoption
24530,Transfer
24531,Adoption
24532,Adoption
24533,Adoption
24534,Transfer
24535,Adoption
24536,Adoption
24537,Return to Owner
24538,Adoption
24539,Transfer
24540,Adoption
24541,Transfer
24542,Adoption
24543,Transfer
24544,Adoption
24545,Adoption
24546,Adoption
24547,Return to Owner
24548,Adoption
24549,Adoption
24550,Transfer
24551,Adoption
24552,Adoption
24553,Transfer
24554,Transfer
24555,Adoption
24556,Return to Owner
24557,Adoption
24558,Transfer
24559,Transfer
24560,Return to Owner
24561,Return to Owner
24562,Adoption
24563,Adoption
24564,Adoption
24565,Adoption
24566,Transfer
24567,Adoption
24568,Adoption
24569,Adoption
24570,Adoption
24571,Adoption
24572,Adoption
24573,Adoption
24574,Return to Owner
24575,Adoption
24576,Adoption
24577,Return to Owner
24578,Adoption
24579,Return to Owner
24580,Adoption
24581,Transfer
24582,Adoption
24583,Transfer
24584,Adoption
24585,Adoption
24586,Adoption
24587,Adoption
24588,Adoption
24589,Adoption
24590,Adoption
24591,Adoption
24592,Adoption
24593,Return to Owner
24594,Transfer
24595,Adoption
24596,Adoption
24597,Adoption
24598,Return to Owner
24599,Transfer
24600,Adoption
24601,Transfer
24602,Adoption
24603,Adoption
24604,Return to Owner
24605,Transfer
24606,Adoption
24607,Adoption
24608,Adoption
24609,Adoption
24610,Adoption
24611,Transfer
24612,Transfer
24613,Transfer
24614,Adoption
24615,Transfer
24616,Adoption
24617,Adoption
24618,Adoption
24619,Transfer
24620,Adoption
24621,Return to Owner
24622,Transfer
24623,Adoption
24624,Return to Owner
24625,Return to Owner
24626,Adoption
24627,Adoption
24628,Transfer
24629,Adoption
24630,Adoption
24631,Return to Owner
24632,Adoption
24633,Adoption
24634,Adoption
24635,Transfer
24636,Adoption
24637,Transfer
24638,Adoption
24639,Adoption
24640,Adoption
24641,Adoption
24642,Return to Owner
24643,Adoption
24644,Adoption
24645,Return to Owner
24646,Adoption
24647,Transfer
24648,Transfer
24649,Adoption
24650,Adoption
24651,Adoption
24652,Adoption
24653,Transfer
24654,Adoption
24655,Adoption
24656,Adoption
24657,Adoption
24658,Transfer
24659,Adoption
24660,Transfer
24661,Adoption
24662,Adoption
24663,Transfer
24664,Adoption
24665,Adoption
24666,Adoption
24667,Transfer
24668,Adoption
24669,Adoption
24670,Adoption
24671,Adoption
24672,Return to Owner
24673,Adoption
24674,Adoption
24675,Adoption
24676,Adoption
24677,Return to Owner
24678,Transfer
24679,Adoption
24680,Transfer
24681,Transfer
24682,Adoption
24683,Adoption
24684,Return to Owner
24685,Adoption
24686,Transfer
24687,Adoption
24688,Transfer
24689,Return to Owner
24690,Adoption
24691,Transfer
24692,Transfer
24693,Adoption
24694,Adoption
24695,Adoption
24696,Adoption
24697,Return to Owner
24698,Adoption
24699,Return to Owner
24700,Adoption
24701,Adoption
24702,Transfer
24703,Adoption
24704,Adoption
24705,Adoption
24706,Transfer
24707,Transfer
24708,Adoption
24709,Adoption
24710,Adoption
24711,Adoption
24712,Adoption
24713,Transfer
24714,Adoption
24715,Transfer
24716,Transfer
24717,Adoption
24718,Adoption
24719,Return to Owner
24720,Adoption
24721,Adoption
24722,Transfer
24723,Adoption
24724,Transfer
24725,Euthanasia
24726,Transfer
24727,Adoption
24728,Adoption
24729,Adoption
24730,Adoption
24731,Adoption
24732,Adoption
24733,Return to Owner
24734,Adoption
24735,Return to Owner
24736,Adoption
24737,Adoption
24738,Euthanasia
24739,Adoption
24740,Transfer
24741,Adoption
24742,Transfer
24743,Adoption
24744,Adoption
24745,Adoption
24746,Transfer
24747,Transfer
24748,Return to Owner
24749,Adoption
24750,Adoption
24751,Adoption
24752,Adoption
24753,Adoption
24754,Return to Owner
24755,Adoption
24756,Adoption
24757,Adoption
24758,Adoption
24759,Euthanasia
24760,Transfer
24761,Transfer
24762,Euthanasia
24763,Adoption
24764,Adoption
24765,Adoption
24766,Transfer
24767,Transfer
24768,Adoption
24769,Return to Owner
24770,Transfer
24771,Transfer
24772,Transfer
24773,Adoption
24774,Transfer
24775,Adoption
24776,Transfer
24777,Adoption
24778,Adoption
24779,Transfer
24780,Adoption
24781,Transfer
24782,Adoption
24783,Return to Owner
24784,Adoption
24785,Adoption
24786,Return to Owner
24787,Adoption
24788,Adoption
24789,Adoption
24790,Adoption
24791,Transfer
24792,Transfer
24793,Adoption
24794,Transfer
24795,Adoption
24796,Adoption
24797,Adoption
24798,Adoption
24799,Adoption
24800,Return to Owner
24801,Transfer
24802,Return to Owner
24803,Return to Owner
24804,Transfer
24805,Transfer
24806,Adoption
24807,Return to Owner
24808,Adoption
24809,Return to Owner
24810,Transfer
24811,Return to Owner
24812,Euthanasia
24813,Transfer
24814,Adoption
24815,Transfer
24816,Adoption
24817,Transfer
24818,Transfer
24819,Transfer
24820,Adoption
24821,Adoption
24822,Return to Owner
24823,Transfer
24824,Return to Owner
24825,Transfer
24826,Adoption
24827,Adoption
24828,Adoption
24829,Adoption
24830,Transfer
24831,Transfer
24832,Transfer
24833,Transfer
24834,Transfer
24835,Adoption
24836,Adoption
24837,Adoption
24838,Adoption
24839,Transfer
24840,Adoption
24841,Adoption
24842,Adoption
24843,Adoption
24844,Adoption
24845,Transfer
24846,Adoption
24847,Adoption
24848,Return to Owner
24849,Adoption
24850,Adoption
24851,Adoption
24852,Transfer
24853,Adoption
24854,Transfer
24855,Return to Owner
24856,Transfer
24857,Adoption
24858,Return to Owner
24859,Transfer
24860,Transfer
24861,Adoption
24862,Return to Owner
24863,Return to Owner
24864,Return to Owner
24865,Transfer
24866,Adoption
24867,Adoption
24868,Adoption
24869,Adoption
24870,Adoption
24871,Adoption
24872,Adoption
24873,Adoption
24874,Adoption
24875,Adoption
24876,Adoption
24877,Adoption
24878,Adoption
24879,Adoption
24880,Adoption
24881,Adoption
24882,Transfer
24883,Adoption
24884,Adoption
24885,Transfer
24886,Transfer
24887,Transfer
24888,Adoption
24889,Return to Owner
24890,Transfer
24891,Transfer
24892,Adoption
24893,Transfer
24894,Transfer
24895,Adoption
24896,Adoption
24897,Adoption
24898,Adoption
24899,Transfer
24900,Adoption
24901,Adoption
24902,Transfer
24903,Adoption
24904,Transfer
24905,Transfer
24906,Adoption
24907,Adoption
24908,Adoption
24909,Return to Owner
24910,Return to Owner
24911,Adoption
24912,Adoption
24913,Adoption
24914,Return to Owner
24915,Adoption
24916,Adoption
24917,Transfer
24918,Transfer
24919,Return to Owner
24920,Adoption
24921,Return to Owner
24922,Adoption
24923,Adoption
24924,Adoption
24925,Adoption
24926,Return to Owner
24927,Return to Owner
24928,Adoption
24929,Transfer
24930,Adoption
24931,Adoption
24932,Transfer
24933,Euthanasia
24934,Adoption
24935,Return to Owner
24936,Return to Owner
24937,Adoption
24938,Adoption
24939,Adoption
24940,Adoption
24941,Adoption
24942,Adoption
24943,Adoption
24944,Adoption
24945,Transfer
24946,Return to Owner
24947,Adoption
24948,Adoption
24949,Adoption
24950,Adoption
24951,Return to Owner
24952,Adoption
24953,Adoption
24954,Transfer
24955,Return to Owner
24956,Adoption
24957,Adoption
24958,Return to Owner
24959,Transfer
24960,Adoption
24961,Adoption
24962,Adoption
24963,Adoption
24964,Adoption
24965,Adoption
24966,Euthanasia
24967,Adoption
24968,Adoption
24969,Transfer
24970,Transfer
24971,Adoption
24972,Adoption
24973,Adoption
24974,Adoption
24975,Transfer
24976,Transfer
24977,Transfer
24978,Adoption
24979,Adoption
24980,Adoption
24981,Transfer
24982,Transfer
24983,Transfer
24984,Adoption
24985,Adoption
24986,Adoption
24987,Adoption
24988,Adoption
24989,Adoption
24990,Adoption
24991,Transfer
24992,Adoption
24993,Adoption
24994,Adoption
24995,Adoption
24996,Adoption
24997,Adoption
24998,Adoption
24999,Adoption
25000,Transfer
25001,Transfer
25002,Adoption
25003,Transfer
25004,Adoption
25005,Adoption
25006,Adoption
25007,Adoption
25008,Adoption
25009,Transfer
25010,Adoption
25011,Adoption
25012,Adoption
25013,Transfer
25014,Transfer
25015,Return to Owner
25016,Transfer
25017,Adoption
25018,Transfer
25019,Adoption
25020,Adoption
25021,Transfer
25022,Transfer
25023,Return to Owner
25024,Adoption
25025,Transfer
25026,Transfer
25027,Euthanasia
25028,Adoption
25029,Adoption
25030,Adoption
25031,Adoption
25032,Return to Owner
25033,Adoption
25034,Transfer
25035,Transfer
25036,Adoption
25037,Transfer
25038,Adoption
25039,Adoption
25040,Adoption
25041,Adoption
25042,Return to Owner
25043,Transfer
25044,Transfer
25045,Transfer
25046,Adoption
25047,Euthanasia
25048,Adoption
25049,Transfer
25050,Return to Owner
25051,Transfer
25052,Transfer
25053,Adoption
25054,Transfer
25055,Return to Owner
25056,Adoption
25057,Adoption
25058,Adoption
25059,Adoption
25060,Euthanasia
25061,Adoption
25062,Adoption
25063,Adoption
25064,Return to Owner
25065,Return to Owner
25066,Adoption
25067,Adoption
25068,Adoption
25069,Adoption
25070,Transfer
25071,Transfer
25072,Transfer
25073,Adoption
25074,Adoption
25075,Adoption
25076,Adoption
25077,Adoption
25078,Adoption
25079,Adoption
25080,Transfer
25081,Adoption
25082,Adoption
25083,Return to Owner
25084,Transfer
25085,Adoption
25086,Return to Owner
25087,Return to Owner
25088,Transfer
25089,Adoption
25090,Transfer
25091,Transfer
25092,Adoption
25093,Adoption
25094,Transfer
25095,Adoption
25096,Adoption
25097,Adoption
25098,Adoption
25099,Adoption
25100,Adoption
25101,Adoption
25102,Adoption
25103,Adoption
25104,Adoption
25105,Transfer
25106,Euthanasia
25107,Adoption
25108,Adoption
25109,Adoption
25110,Return to Owner
25111,Adoption
25112,Transfer
25113,Adoption
25114,Adoption
25115,Euthanasia
25116,Adoption
25117,Adoption
25118,Adoption
25119,Adoption
25120,Transfer
25121,Euthanasia
25122,Adoption
25123,Adoption
25124,Transfer
25125,Transfer
25126,Adoption
25127,Return to Owner
25128,Transfer
25129,Transfer
25130,Return to Owner
25131,Transfer
25132,Transfer
25133,Return to Owner
25134,Adoption
25135,Return to Owner
25136,Adoption
25137,Transfer
25138,Adoption
25139,Adoption
25140,Adoption
25141,Adoption
25142,Adoption
25143,Adoption
25144,Adoption
25145,Adoption
25146,Adoption
25147,Adoption
25148,Adoption
25149,Adoption
25150,Adoption
25151,Adoption
25152,Adoption
25153,Adoption
25154,Adoption
25155,Adoption
25156,Transfer
25157,Adoption
25158,Adoption
25159,Transfer
25160,Adoption
25161,Adoption
25162,Adoption
25163,Transfer
25164,Adoption
25165,Transfer
25166,Adoption
25167,Adoption
25168,Adoption
25169,Transfer
25170,Adoption
25171,Adoption
25172,Adoption
25173,Adoption
25174,Return to Owner
25175,Transfer
25176,Adoption
25177,Return to Owner
25178,Adoption
25179,Adoption
25180,Transfer
25181,Adoption
25182,Return to Owner
25183,Adoption
25184,Transfer
25185,Adoption
25186,Adoption
25187,Return to Owner
25188,Return to Owner
25189,Adoption
25190,Transfer
25191,Transfer
25192,Adoption
25193,Return to Owner
25194,Adoption
25195,Transfer
25196,Adoption
25197,Adoption
25198,Return to Owner
25199,Transfer
25200,Adoption
25201,Transfer
25202,Adoption
25203,Adoption
25204,Return to Owner
25205,Transfer
25206,Adoption
25207,Transfer
25208,Adoption
25209,Adoption
25210,Adoption
25211,Return to Owner
25212,Adoption
25213,Adoption
25214,Adoption
25215,Adoption
25216,Transfer
25217,Adoption
25218,Transfer
25219,Return to Owner
25220,Adoption
25221,Return to Owner
25222,Transfer
25223,Adoption
25224,Transfer
25225,Adoption
25226,Adoption
25227,Adoption
25228,Transfer
25229,Adoption
25230,Transfer
25231,Adoption
25232,Adoption
25233,Adoption
25234,Adoption
25235,Adoption
25236,Return to Owner
25237,Transfer
25238,Adoption
25239,Adoption
25240,Euthanasia
25241,Transfer
25242,Transfer
25243,Adoption
25244,Adoption
25245,Adoption
25246,Transfer
25247,Adoption
25248,Transfer
25249,Adoption
25250,Adoption
25251,Adoption
25252,Return to Owner
25253,Adoption
25254,Adoption
25255,Adoption
25256,Adoption
25257,Adoption
25258,Adoption
25259,Return to Owner
25260,Adoption
25261,Adoption
25262,Adoption
25263,Transfer
25264,Adoption
25265,Transfer
25266,Transfer
25267,Adoption
25268,Transfer
25269,Adoption
25270,Adoption
25271,Adoption
25272,Adoption
25273,Adoption
25274,Adoption
25275,Adoption
25276,Transfer
25277,Transfer
25278,Adoption
25279,Transfer
25280,Return to Owner
25281,Adoption
25282,Adoption
25283,Return to Owner
25284,Adoption
25285,Return to Owner
25286,Transfer
25287,Adoption
25288,Adoption
25289,Transfer
25290,Transfer
25291,Adoption
25292,Transfer
25293,Adoption
25294,Adoption
25295,Adoption
25296,Adoption
25297,Adoption
25298,Adoption
25299,Adoption
25300,Adoption
25301,Transfer
25302,Adoption
25303,Adoption
25304,Adoption
25305,Transfer
25306,Adoption
25307,Adoption
25308,Adoption
25309,Adoption
25310,Adoption
25311,Transfer
25312,Adoption
25313,Adoption
25314,Transfer
25315,Return to Owner
25316,Transfer
25317,Adoption
25318,Adoption
25319,Transfer
25320,Transfer
25321,Return to Owner
25322,Transfer
25323,Transfer
25324,Return to Owner
25325,Transfer
25326,Adoption
25327,Adoption
25328,Adoption
25329,Adoption
25330,Return to Owner
25331,Euthanasia
25332,Adoption
25333,Return to Owner
25334,Adoption
25335,Adoption
25336,Transfer
25337,Adoption
25338,Adoption
25339,Transfer
25340,Return to Owner
25341,Adoption
25342,Adoption
25343,Transfer
25344,Transfer
25345,Adoption
25346,Transfer
25347,Adoption
25348,Transfer
25349,Adoption
25350,Adoption
25351,Adoption
25352,Adoption
25353,Adoption
25354,Adoption
25355,Adoption
25356,Adoption
25357,Transfer
25358,Adoption
25359,Adoption
25360,Transfer
25361,Return to Owner
25362,Return to Owner
25363,Transfer
25364,Adoption
25365,Adoption
25366,Adoption
25367,Adoption
25368,Adoption
25369,Adoption
25370,Adoption
25371,Adoption
25372,Return to Owner
25373,Transfer
25374,Adoption
25375,Adoption
25376,Adoption
25377,Adoption
25378,Transfer
25379,Adoption
25380,Adoption
25381,Adoption
25382,Adoption
25383,Adoption
25384,Adoption
25385,Adoption
25386,Transfer
25387,Adoption
25388,Adoption
25389,Transfer
25390,Adoption
25391,Transfer
25392,Adoption
25393,Transfer
25394,Adoption
25395,Adoption
25396,Adoption
25397,Adoption
25398,Adoption
25399,Adoption
25400,Adoption
25401,Return to Owner
25402,Adoption
25403,Adoption
25404,Adoption
25405,Adoption
25406,Adoption
25407,Transfer
25408,Adoption
25409,Adoption
25410,Transfer
25411,Return to Owner
25412,Return to Owner
25413,Adoption
25414,Transfer
25415,Adoption
25416,Return to Owner
25417,Adoption
25418,Adoption
25419,Adoption
25420,Transfer
25421,Adoption
25422,Adoption
25423,Return to Owner
25424,Adoption
25425,Transfer
25426,Adoption
25427,Adoption
25428,Adoption
25429,Adoption
25430,Adoption
25431,Transfer
25432,Adoption
25433,Adoption
25434,Adoption
25435,Adoption
25436,Adoption
25437,Adoption
25438,Adoption
25439,Adoption
25440,Transfer
25441,Transfer
25442,Return to Owner
25443,Adoption
25444,Transfer
25445,Adoption
25446,Adoption
25447,Adoption
25448,Adoption
25449,Adoption
25450,Return to Owner
25451,Transfer
25452,Adoption
25453,Return to Owner
25454,Transfer
25455,Adoption
25456,Adoption
25457,Adoption
25458,Adoption
25459,Adoption
25460,Adoption
25461,Transfer
25462,Adoption
25463,Return to Owner
25464,Transfer
25465,Adoption
25466,Adoption
25467,Adoption
25468,Adoption
25469,Adoption
25470,Return to Owner
25471,Adoption
25472,Adoption
25473,Adoption
25474,Adoption
25475,Adoption
25476,Adoption
25477,Adoption
25478,Adoption
25479,Adoption
25480,Adoption
25481,Adoption
25482,Return to Owner
25483,Adoption
25484,Adoption
25485,Transfer
25486,Transfer
25487,Adoption
25488,Adoption
25489,Adoption
25490,Adoption
25491,Adoption
25492,Return to Owner
25493,Euthanasia
25494,Adoption
25495,Adoption
25496,Adoption
25497,Adoption
25498,Return to Owner
25499,Adoption
25500,Adoption
25501,Adoption
25502,Return to Owner
25503,Adoption
25504,Adoption
25505,Adoption
25506,Euthanasia
25507,Transfer
25508,Adoption
25509,Transfer
25510,Adoption
25511,Adoption
25512,Return to Owner
25513,Adoption
25514,Adoption
25515,Return to Owner
25516,Adoption
25517,Adoption
25518,Adoption
25519,Return to Owner
25520,Transfer
25521,Adoption
25522,Adoption
25523,Adoption
25524,Adoption
25525,Adoption
25526,Return to Owner
25527,Transfer
25528,Adoption
25529,Adoption
25530,Adoption
25531,Transfer
25532,Transfer
25533,Adoption
25534,Adoption
25535,Adoption
25536,Transfer
25537,Adoption
25538,Transfer
25539,Adoption
25540,Return to Owner
25541,Adoption
25542,Adoption
25543,Euthanasia
25544,Adoption
25545,Adoption
25546,Adoption
25547,Return to Owner
25548,Adoption
25549,Adoption
25550,Adoption
25551,Transfer
25552,Adoption
25553,Euthanasia
25554,Adoption
25555,Adoption
25556,Return to Owner
25557,Adoption
25558,Adoption
25559,Adoption
25560,Return to Owner
25561,Transfer
25562,Return to Owner
25563,Adoption
25564,Adoption
25565,Transfer
25566,Adoption
25567,Return to Owner
25568,Transfer
25569,Return to Owner
25570,Transfer
25571,Adoption
25572,Adoption
25573,Adoption
25574,Adoption
25575,Adoption
25576,Adoption
25577,Adoption
25578,Transfer
25579,Return to Owner
25580,Adoption
25581,Adoption
25582,Transfer
25583,Transfer
25584,Return to Owner
25585,Adoption
25586,Adoption
25587,Adoption
25588,Adoption
25589,Return to Owner
25590,Adoption
25591,Return to Owner
25592,Adoption
25593,Adoption
25594,Adoption
25595,Adoption
25596,Adoption
25597,Adoption
25598,Adoption
25599,Return to Owner
25600,Transfer
25601,Transfer
25602,Adoption
25603,Adoption
25604,Transfer
25605,Adoption
25606,Adoption
25607,Adoption
25608,Adoption
25609,Adoption
25610,Adoption
25611,Adoption
25612,Adoption
25613,Adoption
25614,Adoption
25615,Adoption
25616,Transfer
25617,Adoption
25618,Adoption
25619,Transfer
25620,Return to Owner
25621,Adoption
